"subject"	"cond"	"rt"	"acc"	"age"
"RBDSJ-A"	"incongruent"	970.791400000453	1	7
"RBDSJ-A"	"verbal"	994.945100009441	1	7
"RBDSJ-A"	"congruent"	633.501599997282	1	7
"RBDSJ-A"	"reading"	7725.55039998889	1	7
"RBDSJ-A"	"reading"	2644.54189999402	1	7
"RBDSJ-A"	"reading"	2222.56630000472	1	7
"RBDSJ-A"	"reading"	2771.12880000472	1	7
"RBDSJ-A"	"reading"	1439.38899999857	0	7
"RBDSJ-A"	"reading"	1605.93449999392	0	7
"RBDSJ-A"	"reading"	1583.40600000322	1	7
"RBDSJ-A"	"reading"	1569.0338999927	1	7
"RBDSJ-A"	"reading"	875.809799998999	1	7
"RBDSJ-A"	"reading"	1483.74450001121	1	7
"RBDSJ-A"	"reading"	977.873400002718	0	7
"RBDSJ-A"	"reading"	1853.95069999993	0	7
"RBDSJ-A"	"reading"	599.148699998856	1	7
"RBDSJ-A"	"reading"	1059.43909999728	1	7
"RBDSJ-A"	"reading"	1127.9361999929	1	7
"RBDSJ-A"	"reading"	1609.27020001411	1	7
"RBDSJ-A"	"reading"	1761.35739998519	1	7
"RBDSJ-A"	"reading"	1140.95949999988	1	7
"RBDSJ-A"	"reading"	764.375900000334	1	7
"RBDSJ-A"	"reading"	1464.17960001528	1	7
"RBDSJ-A"	"reading"	1746.31970000267	1	7
"RBDSJ-A"	"reading"	1961.75069998205	0	7
"RBDSJ-A"	"reading"	1493.4756000042	1	7
"RBDSJ-A"	"reading"	835.860499992967	1	7
"RBDSJ-A"	"reading"	917.422700002789	1	7
"RBDSJ-A"	"reading"	5058.44439999759	1	7
"RBDSJ-A"	"reading"	694.888300001621	1	7
"RBDSJ-A"	"reading"	607.257300004363	1	7
"RBDSJ-A"	"reading"	812.687399998307	1	7
"RBDSJ-A"	"reading"	835.850199997425	1	7
"RBDSJ-A"	"reading"	1024.16119998693	1	7
"RBDSJ-A"	"reading"	1144.04039999843	0	7
"RBDSJ-A"	"reading"	2437.1019000113	1	7
"RBDSJ-A"	"reading"	1462.23770000041	1	7
"RBDSJ-A"	"reading"	662.636899992824	1	7
"RBDSJ-A"	"reading"	880.16629999876	1	7
"RBDSJ-A"	"reading"	604.288000002503	1	7
"RBDSJ-A"	"reading"	581.087799996138	0	7
"RBDSJ-A"	"reading"	553.858699992299	0	7
"RBDSJ-A"	"reading"	1158.81570000947	1	7
"RBDSJ-A"	"reading"	1374.98530000448	0	7
"RBDSJ-A"	"reading"	1442.11120000482	0	7
"RBDSJ-A"	"reading"	1334.35279998183	0	7
"RBDSJ-A"	"reading"	1305.13220001757	0	7
"RBDSJ-A"	"reading"	2482.37259998918	0	7
"RBDSJ-A"	"reading"	2046.41319999099	0	7
"RBDSJ-A"	"reading"	1917.45299999416	1	7
"RBDSJ-A"	"reading"	626.355600014329	0	7
"RBDSJ-A"	"reading"	1278.96920000017	0	7
"RBDSJ-A"	"reading"	992.982799991965	0	7
"RBDSJ-A"	"reading"	1218.54559999704	0	7
"RBDSJ-A"	"reading"	1141.01030001044	0	7
"RBDSJ-A"	"reading"	1850.01229999959	1	7
"RBDSJ-A"	"reading"	660.221300005913	1	7
"RBDSJ-A"	"reading"	522.035699993372	0	7
"RBDSJ-B"	"congruent"	5874.10930000246	1	24
"RBDSJ-B"	"neutral"	675.827599987388	1	24
"RBDSJ-B"	"incongruent"	726.441499993205	1	24
"RBDSJ-B"	"congruent"	1058.07829999924	1	24
"RBDSJ-B"	"incongruent"	2529.07260000706	1	24
"RBDSJ-B"	"neutral"	789.514199987054	1	24
"RBDSJ-B"	"verbal"	731.177900001407	1	24
"RBDSJ-B"	"congruent"	3167.17490001023	0	24
"RBDSJ-B"	"verbal"	1724.07160000503	0	24
"RBDSJ-B"	"incongruent"	742.09659999609	1	24
"RBDSJ-B"	"neutral"	547.931099995971	1	24
"RBDSJ-B"	"congruent"	3029.22910000384	1	24
"RBDSJ-B"	"verbal"	1207.51430000365	1	24
"RBDSJ-B"	"incongruent"	1155.03369998932	1	24
"RBDSJ-B"	"congruent"	614.279800012708	1	24
"RBDSJ-B"	"verbal"	714.045199990273	1	24
"RBDSJ-B"	"neutral"	1137.98319999874	1	24
"RBDSJ-B"	"incongruent"	1409.86169999838	1	24
"RBDSJ-B"	"congruent"	1899.34860001504	1	24
"RBDSJ-B"	"verbal"	7171.23679998517	1	24
"RBDSJ-B"	"neutral"	1714.02920000255	1	24
"RBDSJ-B"	"incongruent"	790.629800021648	0	24
"RBDSJ-B"	"incongruent"	569.956799998879	1	24
"RBDSJ-B"	"verbal"	829.861800000072	1	24
"RBDSJ-B"	"neutral"	625.38789999485	1	24
"RBDSJ-B"	"congruent"	553.937799990177	1	24
"RBDSJ-B"	"verbal"	1905.36750000715	1	24
"RBDSJ-B"	"neutral"	579.960800006986	1	24
"RBDSJ-B"	"incongruent"	650.540899991989	1	24
"RBDSJ-B"	"verbal"	1320.26600000262	1	24
"RBDSJ-B"	"incongruent"	984.877399995923	1	24
"RBDSJ-B"	"congruent"	503.464300006628	1	24
"RBDSJ-B"	"verbal"	1030.31829999387	1	24
"RBDSJ-B"	"neutral"	570.968700006604	1	24
"RBDSJ-B"	"congruent"	570.939600005746	1	24
"RBDSJ-B"	"verbal"	1051.43790000677	1	24
"RBDSJ-B"	"verbal"	856.003499984741	1	24
"RBDSJ-B"	"incongruent"	1680.79850001633	1	24
"RBDSJ-B"	"neutral"	1237.62049999833	1	24
"RBDSJ-B"	"congruent"	728.136600002646	1	24
"RBDSJ-B"	"verbal"	767.387999996543	1	24
"RBDSJ-B"	"neutral"	2059.46670000255	1	24
"RBDSJ-B"	"incongruent"	505.413399994373	1	24
"RBDSJ-B"	"verbal"	739.162900000811	1	24
"RBDSJ-B"	"neutral"	1253.77230000496	1	24
"RBDSJ-B"	"incongruent"	504.623899996281	0	24
"RBDSJ-B"	"verbal"	541.760399997234	0	24
"RBDSJ-B"	"neutral"	776.419599995017	1	24
"RBDSJ-B"	"congruent"	871.130700007081	1	24
"RBDSJ-B"	"incongruent"	1281.97300000489	1	24
"RBDSJ-B"	"congruent"	650.608699992299	1	24
"RBDSJ-B"	"neutral"	619.315799996257	1	24
"RBDSJ-B"	"incongruent"	751.333900004625	1	24
"RBDSJ-B"	"verbal"	710.923900008202	1	24
"RBDSJ-B"	"incongruent"	541.89589998126	1	24
"RBDSJ-B"	"neutral"	728.975700005889	1	24
"RBDSJ-B"	"incongruent"	2239.634499982	1	24
"RBDSJ-B"	"verbal"	544.855800017715	1	24
"RBDSJ-B"	"incongruent"	1025.2650000006	1	24
"RBDSJ-B"	"verbal"	677.704799994826	1	24
"RBDSJ-B"	"incongruent"	553.962500020862	1	24
"RBDSJ-B"	"verbal"	664.683600023389	1	24
"RBDSJ-B"	"incongruent"	1246.76579998434	1	24
"RBDSJ-B"	"verbal"	895.307899996638	1	24
"RBDSJ-B"	"incongruent"	907.400800004601	1	24
"RBDSJ-B"	"neutral"	1998.01999999583	1	24
"RBDSJ-B"	"congruent"	572.019700005651	1	24
"RBDSJ-B"	"congruent"	844.937399998307	1	24
"RBDSJ-B"	"verbal"	702.986800014973	1	24
"RBDSJ-B"	"incongruent"	574.993000000715	1	24
"RBDSJ-B"	"verbal"	796.604499995708	1	24
"RBDSJ-B"	"neutral"	524.686499997973	0	24
"RBDSJ-B"	"congruent"	753.254899993539	0	24
"RBDSJ-B"	"neutral"	977.906499996781	0	24
"RBDSJ-B"	"incongruent"	763.377200007439	0	24
"RBDSJ-B"	"verbal"	883.147200003266	1	24
"RBDSJ-B"	"incongruent"	2920.45889998972	1	24
"RBDSJ-B"	"congruent"	971.804100006819	1	24
"RBDSJ-B"	"neutral"	639.535099998116	1	24
"RBDSJ-B"	"verbal"	559.884399995208	1	24
"RBDSJ-B"	"neutral"	964.761500000954	1	24
"RBDSJ-B"	"congruent"	859.006899997592	1	24
"RBDSJ-B"	"verbal"	1544.84960000217	1	24
"RBDSJ-B"	"incongruent"	7861.11609999835	1	24
"RBDSJ-B"	"neutral"	5352.52199999988	1	24
"RBDSJ-B"	"congruent"	1259.80089999735	1	24
"RBDSJ-B"	"incongruent"	956.693299993873	1	24
"RBDSJ-B"	"incongruent"	1857.05080001056	1	24
"RBDSJ-B"	"neutral"	656.528500005603	1	24
"RBDSJ-B"	"congruent"	1478.4170999974	1	24
"RBDSJ-B"	"neutral"	1378.6684999913	1	24
"RBDSJ-B"	"verbal"	552.836099997163	1	24
"RBDSJ-B"	"incongruent"	710.954300001264	1	24
"RBDSJ-B"	"verbal"	501.55450001359	1	24
"RBDSJ-B"	"reading"	3771.47319999337	1	24
"RBDSJ-B"	"reading"	519.695700004697	1	24
"RBDSJ-B"	"reading"	725.092500001192	1	24
"RBDSJ-B"	"reading"	506.538299992681	1	24
"RBDSJ-B"	"reading"	1364.65720000863	1	24
"RBDSJ-B"	"reading"	1248.70999999344	1	24
"RBDSJ-B"	"reading"	2685.89689999819	1	24
"RBDSJ-B"	"reading"	797.544200003147	1	24
"RBDSJ-B"	"reading"	515.50229999423	1	24
"RBDSJ-B"	"reading"	862.073500007391	1	24
"RBDSJ-B"	"reading"	715.991899996996	1	24
"RBDSJ-B"	"reading"	540.771899998188	1	24
"RBDSJ-B"	"reading"	592.20569999516	1	24
"RBDSJ-B"	"reading"	3132.92959998548	1	24
"RBDSJ-B"	"reading"	533.762600004673	1	24
"RBDSJ-B"	"reading"	677.816100016236	1	24
"RBDSJ-B"	"reading"	1168.22059999406	1	24
"RBDSJ-B"	"reading"	880.15070001781	1	24
"RBDSJ-B"	"reading"	1393.78869999945	1	24
"RBDSJ-B"	"reading"	835.79240000248	1	24
"RBDSJ-B"	"reading"	688.824799999595	1	24
"RBDSJ-B"	"reading"	651.59849999845	1	24
"RBDSJ-B"	"reading"	698.894199997187	1	24
"RBDSJ-B"	"reading"	605.215299993753	1	24
"RBDSJ-B"	"reading"	612.314600005746	1	24
"RBDSJ-B"	"reading"	679.686399996281	1	24
"RBDSJ-B"	"reading"	881.119499996305	1	24
"RBDSJ-B"	"reading"	578.714100003242	1	24
"RBDSJ-B"	"reading"	785.88560000062	1	24
"RBDSJ-B"	"reading"	1005.65670000017	1	24
"RBDSJ-B"	"reading"	539.846100002527	1	24
"RBDSJ-B"	"reading"	699.903699994087	1	24
"RBDSJ-B"	"reading"	607.922000005841	1	24
"RBDSJ-B"	"reading"	503.850099995732	1	24
"RBDSJ-B"	"reading"	559.885700002313	0	24
"RBDSJ-B"	"reading"	894.309400007129	1	24
"RBDSJ-B"	"reading"	706.973900005221	1	24
"RBDSJ-C"	"congruent"	4666.72979998589	1	62
"RBDSJ-C"	"incongruent"	1942.3832000047	1	62
"RBDSJ-C"	"incongruent"	622.334399998188	0	62
"RBDSJ-C"	"neutral"	824.847699999809	1	62
"RBDSJ-C"	"congruent"	754.262600004673	1	62
"RBDSJ-C"	"verbal"	1040.28480000794	1	62
"RBDSJ-C"	"incongruent"	1391.76269999146	1	62
"RBDSJ-C"	"neutral"	557.946599990129	1	62
"RBDSJ-C"	"verbal"	592.168400004506	1	62
"RBDSJ-C"	"neutral"	873.102799996734	1	62
"RBDSJ-C"	"incongruent"	508.556500002742	1	62
"RBDSJ-C"	"congruent"	1083.64999999106	1	62
"RBDSJ-C"	"verbal"	505.505000010133	1	62
"RBDSJ-C"	"neutral"	542.835099995136	1	62
"RBDSJ-C"	"incongruent"	581.020899996161	1	62
"RBDSJ-C"	"congruent"	993.060900002718	0	62
"RBDSJ-C"	"incongruent"	2157.05409999192	0	62
"RBDSJ-C"	"verbal"	1039.21170000732	1	62
"RBDSJ-C"	"neutral"	546.817299991846	1	62
"RBDSJ-C"	"verbal"	857.045000001788	1	62
"RBDSJ-C"	"neutral"	604.236200004816	1	62
"RBDSJ-C"	"incongruent"	772.370199993253	1	62
"RBDSJ-C"	"congruent"	1577.07970000803	1	62
"RBDSJ-C"	"verbal"	726.073799997568	1	62
"RBDSJ-C"	"neutral"	573.043399989605	1	62
"RBDSJ-C"	"incongruent"	653.33259999752	1	62
"RBDSJ-C"	"verbal"	711.19770000875	1	62
"RBDSJ-C"	"congruent"	573.979099988937	1	62
"RBDSJ-C"	"neutral"	923.511999994516	1	62
"RBDSJ-C"	"congruent"	527.700599998236	1	62
"RBDSJ-C"	"verbal"	747.273400008678	1	62
"RBDSJ-C"	"verbal"	793.554300010204	1	62
"RBDSJ-C"	"incongruent"	2277.95119997859	0	62
"RBDSJ-C"	"neutral"	1765.37520000339	1	62
"RBDSJ-C"	"congruent"	2276.56480000913	1	62
"RBDSJ-C"	"verbal"	697.273000001907	1	62
"RBDSJ-C"	"neutral"	949.665999993682	1	62
"RBDSJ-C"	"verbal"	1351.45209999382	1	62
"RBDSJ-C"	"incongruent"	615.372199997306	1	62
"RBDSJ-C"	"verbal"	510.597600013018	1	62
"RBDSJ-C"	"neutral"	625.370600000024	1	62
"RBDSJ-C"	"verbal"	3601.25870001316	1	62
"RBDSJ-C"	"incongruent"	686.827999994159	1	62
"RBDSJ-C"	"verbal"	783.530799984932	1	62
"RBDSJ-C"	"neutral"	763.306600004435	1	62
"RBDSJ-C"	"neutral"	726.11930000782	1	62
"RBDSJ-C"	"incongruent"	1063.41969999671	1	62
"RBDSJ-C"	"neutral"	513.641999989748	1	62
"RBDSJ-C"	"neutral"	723.085800006986	1	62
"RBDSJ-C"	"verbal"	611.272799983621	1	62
"RBDSJ-C"	"incongruent"	670.02380001545	1	62
"RBDSJ-C"	"incongruent"	780.794599995017	1	62
"RBDSJ-C"	"incongruent"	3273.56340000033	1	62
"RBDSJ-C"	"neutral"	531.091499984264	1	62
"RBDSJ-C"	"verbal"	621.305600017309	1	62
"RBDSJ-C"	"incongruent"	2558.63479998708	1	62
"RBDSJ-C"	"verbal"	621.394999995828	1	62
"RBDSJ-C"	"congruent"	1163.13950000703	1	62
"RBDSJ-C"	"incongruent"	724.135199993849	1	62
"RBDSJ-C"	"neutral"	734.103200003505	1	62
"RBDSJ-C"	"congruent"	988.59960000217	1	62
"RBDSJ-C"	"neutral"	975.802199989557	1	62
"RBDSJ-C"	"congruent"	519.375500008464	1	62
"RBDSJ-C"	"verbal"	681.800700008869	0	62
"RBDSJ-C"	"congruent"	615.102899998426	0	62
"RBDSJ-C"	"neutral"	1564.69709999859	1	62
"RBDSJ-C"	"incongruent"	762.461599990726	1	62
"RBDSJ-C"	"verbal"	532.591700002551	1	62
"RBDSJ-C"	"incongruent"	857.661599993706	0	62
"RBDSJ-C"	"congruent"	1276.34059999883	1	62
"RBDSJ-C"	"neutral"	554.804100006819	1	62
"RBDSJ-C"	"neutral"	597.21819999814	1	62
"RBDSJ-C"	"incongruent"	611.035500004888	1	62
"RBDSJ-C"	"incongruent"	1036.21840000153	1	62
"RBDSJ-C"	"neutral"	981.910499989986	1	62
"RBDSJ-C"	"incongruent"	964.745499998331	1	62
"RBDSJ-C"	"incongruent"	1490.82110001147	1	62
"RBDSJ-C"	"congruent"	799.688100010157	1	62
"RBDSJ-C"	"incongruent"	648.547800004482	1	62
"RBDSJ-C"	"congruent"	611.294900000095	1	62
"RBDSJ-C"	"reading"	3443.14169999957	1	62
"RBDSJ-C"	"reading"	994.137299999595	1	62
"RBDSJ-C"	"reading"	648.51210001111	1	62
"RBDSJ-C"	"reading"	500.510499998927	1	62
"RBDSJ-C"	"reading"	602.282100006938	1	62
"RBDSJ-C"	"reading"	574.10419999063	1	62
"RBDSJ-C"	"reading"	686.752100020647	1	62
"RBDSJ-C"	"reading"	713.962700009346	1	62
"RBDSJ-C"	"reading"	608.254599988461	1	62
"RBDSJ-C"	"reading"	629.431500017643	1	62
"RBDSJ-C"	"reading"	530.69089999795	1	62
"RBDSJ-C"	"reading"	824.824700012803	1	62
"RBDSJ-C"	"reading"	507.613799989223	1	62
"RBDSJ-C"	"reading"	619.62120001018	1	62
"RBDSJ-C"	"reading"	772.767199993134	1	62
"RBDSJ-C"	"reading"	1391.73530001938	1	62
"RBDSJ-C"	"reading"	591.157200008631	1	62
"RBDSJ-C"	"reading"	655.860999986529	1	62
"RBDSJ-C"	"reading"	1123.97269998491	1	62
"RBDSJ-C"	"reading"	791.544700011611	1	62
"RBDSJ-C"	"reading"	1107.88200001419	1	62
"RBDSJ-C"	"reading"	617.267999991775	1	62
"RBDSJ-C"	"reading"	569.983900010586	1	62
"RBDSJ-C"	"reading"	859.042999997735	1	62
"RBDSJ-C"	"reading"	789.493699982762	1	62
"RBDSJ-C"	"reading"	752.251900017262	1	62
"RBDSJ-C"	"reading"	620.363900005817	1	62
"RBDSJ-C"	"reading"	576.03409999609	1	62
"RBDSJ-C"	"reading"	631.318400010467	1	62
"RBDSJ-C"	"reading"	564.33109998703	1	62
"RBDSJ-C"	"reading"	919.463400006294	1	62
"RBDSJ-C"	"reading"	620.976799994707	1	62
"RBDSJ-C"	"reading"	794.075699999928	1	62
"RBDSJ-C"	"reading"	555.834500014782	1	62
"RBDSJ-C"	"reading"	1094.71669998765	1	62
"RBDSJ-C"	"reading"	981.913000002503	1	62
"RBDSJ-C"	"reading"	602.211899995804	1	62
"RBDSJ-C"	"reading"	606.243700012565	1	62
"RBDSJ-C"	"reading"	559.938199982047	1	62
"RBDSJ-C"	"reading"	1034.26149998605	1	62
"RBDSJ-C"	"reading"	615.251800000668	1	62
"RBDSJ-C"	"reading"	560.92880000174	1	62
"RBDSJ-D"	"congruent"	5126.91370001435	1	74
"RBDSJ-D"	"neutral"	869.103899985552	1	74
"RBDSJ-D"	"congruent"	664.604800000787	1	74
"RBDSJ-D"	"incongruent"	2212.8096999824	1	74
"RBDSJ-D"	"neutral"	558.629100009799	1	74
"RBDSJ-D"	"verbal"	558.912599995732	1	74
"RBDSJ-D"	"congruent"	600.972599998116	1	74
"RBDSJ-D"	"verbal"	539.067300006747	1	74
"RBDSJ-D"	"incongruent"	576.016900002956	1	74
"RBDSJ-D"	"neutral"	1546.83159999549	1	74
"RBDSJ-D"	"congruent"	1313.17380000651	1	74
"RBDSJ-D"	"verbal"	521.678899988532	1	74
"RBDSJ-D"	"incongruent"	612.275600016117	1	74
"RBDSJ-D"	"congruent"	588.119299992919	1	74
"RBDSJ-D"	"verbal"	839.899200007319	1	74
"RBDSJ-D"	"neutral"	802.622099995613	1	74
"RBDSJ-D"	"congruent"	571.453500002623	1	74
"RBDSJ-D"	"incongruent"	828.808500006795	1	74
"RBDSJ-D"	"congruent"	1192.05550000072	0	74
"RBDSJ-D"	"incongruent"	1018.35349999368	0	74
"RBDSJ-D"	"verbal"	587.397200003266	1	74
"RBDSJ-D"	"incongruent"	1025.04170000553	0	74
"RBDSJ-D"	"neutral"	1472.27359999716	0	74
"RBDSJ-D"	"congruent"	1161.21040000021	0	74
"RBDSJ-D"	"verbal"	1071.57849998772	0	74
"RBDSJ-D"	"neutral"	2366.19620001316	1	74
"RBDSJ-D"	"incongruent"	2432.7052000016	0	74
"RBDSJ-D"	"congruent"	796.98259998858	1	74
"RBDSJ-D"	"verbal"	621.374700009823	1	74
"RBDSJ-D"	"neutral"	632.339699998498	1	74
"RBDSJ-D"	"congruent"	880.374500006437	1	74
"RBDSJ-D"	"incongruent"	1376.71439999342	1	74
"RBDSJ-D"	"verbal"	1272.83179999888	1	74
"RBDSJ-D"	"incongruent"	544.800000011921	1	74
"RBDSJ-D"	"congruent"	600.217600002885	1	74
"RBDSJ-D"	"neutral"	635.437300011516	1	74
"RBDSJ-D"	"incongruent"	540.798900008202	1	74
"RBDSJ-D"	"verbal"	633.151800006628	1	74
"RBDSJ-D"	"incongruent"	2013.1549000144	1	74
"RBDSJ-D"	"neutral"	579.072499990463	1	74
"RBDSJ-D"	"congruent"	1010.0583999902	1	74
"RBDSJ-D"	"verbal"	580.700300008059	1	74
"RBDSJ-D"	"incongruent"	511.53520001471	1	74
"RBDSJ-D"	"congruent"	500.57539999485	1	74
"RBDSJ-D"	"verbal"	563.872299998999	0	74
"RBDSJ-D"	"neutral"	546.863199993968	1	74
"RBDSJ-D"	"incongruent"	538.833399996161	1	74
"RBDSJ-D"	"verbal"	706.917999997735	0	74
"RBDSJ-D"	"incongruent"	803.643500000238	1	74
"RBDSJ-D"	"neutral"	747.21289999783	1	74
"RBDSJ-D"	"congruent"	800.067800015211	1	74
"RBDSJ-D"	"verbal"	3273.65699999034	1	74
"RBDSJ-D"	"incongruent"	1625.06200000644	1	74
"RBDSJ-D"	"verbal"	767.398199990392	1	74
"RBDSJ-D"	"neutral"	549.907800003886	1	74
"RBDSJ-D"	"incongruent"	688.815799981356	1	74
"RBDSJ-D"	"verbal"	587.097100004554	1	74
"RBDSJ-D"	"incongruent"	912.398900002241	1	74
"RBDSJ-D"	"neutral"	733.207000002265	1	74
"RBDSJ-D"	"congruent"	580.019699990749	1	74
"RBDSJ-D"	"neutral"	624.381700009108	1	74
"RBDSJ-D"	"incongruent"	1212.61759999394	1	74
"RBDSJ-D"	"verbal"	632.391499996185	1	74
"RBDSJ-D"	"incongruent"	1867.12559999526	1	74
"RBDSJ-D"	"congruent"	680.814500004053	0	74
"RBDSJ-D"	"incongruent"	908.386999994516	1	74
"RBDSJ-D"	"neutral"	713.735600009561	1	74
"RBDSJ-D"	"verbal"	518.872599989176	1	74
"RBDSJ-D"	"incongruent"	1092.73720000684	1	74
"RBDSJ-D"	"neutral"	503.475400015712	1	74
"RBDSJ-D"	"verbal"	647.488199993968	1	74
"RBDSJ-D"	"congruent"	1186.33630000055	1	74
"RBDSJ-D"	"incongruent"	1606.25199998915	0	74
"RBDSJ-D"	"neutral"	802.666800007224	1	74
"RBDSJ-D"	"congruent"	1122.87029999495	1	74
"RBDSJ-D"	"congruent"	665.806899994612	1	74
"RBDSJ-D"	"verbal"	816.039700001478	1	74
"RBDSJ-D"	"incongruent"	3023.94529999793	1	74
"RBDSJ-D"	"verbal"	985.903700008988	1	74
"RBDSJ-D"	"congruent"	2629.47020000219	1	74
"RBDSJ-D"	"incongruent"	998.031100004911	0	74
"RBDSJ-D"	"verbal"	2524.49360001087	1	74
"RBDSJ-D"	"incongruent"	1343.75469999015	1	74
"RBDSJ-D"	"congruent"	883.196099996567	0	74
"RBDSJ-D"	"neutral"	737.171800002456	1	74
"RBDSJ-D"	"verbal"	1082.59879998863	1	74
"RBDSJ-D"	"incongruent"	1109.78559999168	1	74
"RBDSJ-D"	"congruent"	798.584399998188	1	74
"RBDSJ-D"	"verbal"	1334.38080000877	0	74
"RBDSJ-D"	"incongruent"	1531.74390000105	1	74
"RBDSJ-D"	"neutral"	897.298500001431	1	74
"RBDSJ-D"	"congruent"	737.212999984622	1	74
"RBDSJ-D"	"incongruent"	671.651900008321	1	74
"RBDSJ-D"	"neutral"	725.513700008392	0	74
"RBDSJ-D"	"congruent"	1150.0271999985	1	74
"RBDSJ-D"	"neutral"	1099.7378000021	1	74
"RBDSJ-D"	"verbal"	799.614099994302	1	74
"RBDSJ-D"	"incongruent"	1029.15500000119	1	74
"RBDSJ-D"	"reading"	3435.13849999011	1	74
"RBDSJ-D"	"reading"	630.49160002172	1	74
"RBDSJ-D"	"reading"	651.582499995828	1	74
"RBDSJ-D"	"reading"	690.170400008559	1	74
"RBDSJ-D"	"reading"	891.881099998951	1	74
"RBDSJ-D"	"reading"	614.327900007367	1	74
"RBDSJ-D"	"reading"	580.035599991679	1	74
"RBDSJ-D"	"reading"	646.538699999452	1	74
"RBDSJ-D"	"reading"	569.01250000298	1	74
"RBDSJ-D"	"reading"	762.325800001621	1	74
"RBDSJ-D"	"reading"	846.958299994469	1	74
"RBDSJ-D"	"reading"	1122.96849998832	1	74
"RBDSJ-D"	"reading"	556.876899987459	1	74
"RBDSJ-D"	"reading"	586.1943000108	1	74
"RBDSJ-D"	"reading"	808.636799991131	1	74
"RBDSJ-D"	"reading"	844.014899998903	1	74
"RBDSJ-D"	"reading"	703.843899995089	1	74
"RBDSJ-D"	"reading"	676.661200001836	1	74
"RBDSJ-D"	"reading"	592.133400008082	1	74
"RBDSJ-D"	"reading"	578.083599984646	1	74
"RBDSJ-D"	"reading"	762.335700020194	1	74
"RBDSJ-D"	"reading"	727.111500009894	1	74
"RBDSJ-D"	"reading"	549.894999995828	1	74
"RBDSJ-D"	"reading"	1003.01609998941	1	74
"RBDSJ-D"	"reading"	652.573500007391	1	74
"RBDSJ-D"	"reading"	504.527499988675	1	74
"RBDSJ-D"	"reading"	720.086199998856	1	74
"RBDSJ-D"	"reading"	1035.28239999712	1	74
"RBDSJ-D"	"reading"	997.993799984455	1	74
"RBDSJ-D"	"reading"	548.877800017595	1	74
"RBDSJ-D"	"reading"	606.267000004649	1	74
"RBDSJ-D"	"reading"	610.281299993396	1	74
"RBDSJ-D"	"reading"	1044.23330000043	1	74
"RBDSJ-D"	"reading"	930.500499993563	1	74
"RBUL7-C"	"neutral"	995.651899997145	1	47
"RBUL7-C"	"verbal"	1646.71960000321	1	47
"RBUL7-C"	"incongruent"	2570.98399999738	1	47
"RBUL7-C"	"congruent"	1261.52210000157	1	47
"RBUL7-C"	"incongruent"	2349.01499999687	1	47
"RBUL7-C"	"neutral"	1237.67130000144	1	47
"RBUL7-C"	"verbal"	1469.98500000313	1	47
"RBUL7-C"	"congruent"	587.440499998629	1	47
"RBUL7-C"	"verbal"	848.179899998009	1	47
"RBUL7-C"	"incongruent"	1617.98530000076	1	47
"RBUL7-C"	"neutral"	1104.91459999979	1	47
"RBUL7-C"	"congruent"	907.282199997455	1	47
"RBUL7-C"	"verbal"	1380.6817000024	1	47
"RBUL7-C"	"incongruent"	1685.84970000014	1	47
"RBUL7-C"	"neutral"	1267.3563000001	1	47
"RBUL7-C"	"congruent"	958.357700001448	1	47
"RBUL7-C"	"verbal"	1296.14979999885	1	47
"RBUL7-C"	"neutral"	885.918900001794	1	47
"RBUL7-C"	"incongruent"	1312.38559999689	1	47
"RBUL7-C"	"congruent"	715.732200000435	1	47
"RBUL7-C"	"verbal"	1143.85020000115	1	47
"RBUL7-C"	"neutral"	1101.80559999868	1	47
"RBUL7-C"	"incongruent"	1529.9813000001	1	47
"RBUL7-C"	"congruent"	1107.52840000018	0	47
"RBUL7-C"	"incongruent"	1456.50400000066	0	47
"RBUL7-C"	"verbal"	944.735700000077	1	47
"RBUL7-C"	"incongruent"	2101.16179999709	1	47
"RBUL7-C"	"neutral"	1034.34260000288	1	47
"RBUL7-C"	"congruent"	1449.0474999994	1	47
"RBUL7-C"	"verbal"	1266.74919999763	1	47
"RBUL7-C"	"neutral"	1240.73680000007	1	47
"RBUL7-C"	"incongruent"	1831.63470000029	1	47
"RBUL7-C"	"congruent"	855.070500001311	1	47
"RBUL7-C"	"verbal"	1763.52380000055	1	47
"RBUL7-C"	"neutral"	1979.67220000178	1	47
"RBUL7-C"	"congruent"	736.284899998456	1	47
"RBUL7-C"	"incongruent"	1958.52840000018	1	47
"RBUL7-C"	"verbal"	3026.89919999987	1	47
"RBUL7-C"	"incongruent"	1280.53460000083	1	47
"RBUL7-C"	"neutral"	1034.97849999741	1	47
"RBUL7-C"	"congruent"	1200.54530000314	1	47
"RBUL7-C"	"verbal"	818.961399998516	1	47
"RBUL7-C"	"neutral"	960.325300000608	1	47
"RBUL7-C"	"incongruent"	2353.30040000007	1	47
"RBUL7-C"	"congruent"	677.061099998653	1	47
"RBUL7-C"	"verbal"	1143.10180000216	1	47
"RBUL7-C"	"congruent"	1326.29269999638	1	47
"RBUL7-C"	"verbal"	1159.54250000045	1	47
"RBUL7-C"	"incongruent"	1311.68910000101	1	47
"RBUL7-C"	"neutral"	1072.84750000387	1	47
"RBUL7-C"	"congruent"	1414.82859999686	1	47
"RBUL7-C"	"verbal"	893.273900002241	1	47
"RBUL7-C"	"neutral"	1185.70299999416	1	47
"RBUL7-C"	"incongruent"	1284.00090000406	1	47
